id	links	xcoord_p	ycoord_p
51243	1	1822431.6162354264	600105.4958748998
51244	3	1821966.8515085366	600174.0964819922
51245	3	1822135.765107729	600285.3615343993
51246	3	1821581.1708966207	601308.893692644
51247	3	1823881.60229058	598192.5542451245
51248	1	1823404.069541824	598259.0111677792
51249	3	1824548.7444222195	598411.6484004059
51250	4	1823925.0954716788	598488.2880931786
51251	3	1824599.178613034	598736.1066110224
51252	3	1823970.2361561237	598817.8680149645
51253	3	1827650.194746446	599310.8232454516
51254	4	1826522.1165663612	599454.6613169275
51255	3	1827612.8890790914	599853.0356332562
51256	4	1826594.0157964218	599998.1600290202
51257	3	1825249.6359755278	600191.523897188
51258	3	1827703.2752426055	600369.5094307108
51259	1	1821610.061390603	600413.6119005969
51260	4	1826662.8432669987	600519.1046560674
51261	4	1825320.157975225	600691.3437415854
51262	1	1825095.1678067648	600724.491263968
51263	3	1827919.4566041722	600836.5934476908
51264	3	1825389.1497775519	601181.3428090817
51265	1	1827925.3139378333	601250.8240162409
51266	3	1827487.7415929688	601312.651644974
51267	4	1826780.8297048402	601412.5693539007
51268	1	1827848.4458763588	601566.8059597984
51269	4	1825439.990895381	601590.9825398317
51270	3	1827477.9352701965	601607.5587206124
51271	1	1827174.6812170031	601668.0091859954
51272	3	1826821.0807235634	601717.7884301764
51273	1	1826708.1520970322	601735.8143851571
51274	3	1826839.5119804346	601856.7553985836
51275	3	1827507.379483353	601943.0453739722
51276	3	1825621.9469416286	602311.2157550218
51277	3	1827033.0469904416	602471.7378019314
51278	1	1827462.3133680283	603077.1998453503
51279	3	1828288.3901503384	601751.0523837268
51280	3	1827952.5106618344	601855.6996075768
51281	3	1826888.9774867576	602171.0301616577
51282	1	1825817.6035445565	602571.6202459799
51283	3	1826317.0600748807	602705.6722815913
51284	4	1826729.539279961	602720.0307041786
51285	1	1826124.3160434947	602795.8053806113
51286	3	1826479.1051124262	602930.9359907662
51287	1	1825935.6873665226	603360.971214878
51288	3	1826198.3577157517	601487.8669193797
51289	3	1826279.8171384826	601748.8358840805
51290	1	1824272.1213360643	601804.270156049
51291	1	1826085.4353963423	601808.0351647354
51292	1	1825764.6864395852	601859.4858845613
51293	1	1823221.6317598047	601940.5706999524
51294	1	1824450.1618069012	601969.7428587833
51295	3	1824295.236353256	601990.1713553707
51296	1	1824736.2618337558	602031.2970550278
51297	3	1826384.4225476868	602024.252454071
51298	3	1823250.084104962	602127.536404976
51299	3	1825901.0000950298	602204.6370763314
51300	3	1824756.9315879839	602261.6217236015
51301	3	1824410.647853983	602293.1929426085
51302	1	1823754.4729952102	602356.529883556
51303	3	1823294.4438529997	602418.8973475057
51304	4	1825353.5209321703	602412.6482583875
51305	3	1824106.006159481	602428.6715392243
51306	3	1825050.2381098138	602524.448621474
51307	1	1824748.420548677	602632.9686867221
51308	1	1823808.9647719753	602722.8299880353
51309	3	1825548.5153382344	602778.2572325063
51310	1	1825169.3773836305	602805.6133532865
51311	3	1823355.9226227654	602820.4719658345
51312	1	1823183.8183342584	602835.8962282822
51313	3	1823655.6506288892	602887.0435114385
51314	1	1824850.12783958	602918.2229577157
51315	3	1825207.3969661363	602955.7671949492
51316	3	1825817.3267273542	602995.7098381758
51317	3	1824880.871943721	603032.7381005365
51318	3	1823820.9380353782	603046.7518479788
51319	3	1824448.4290414127	603108.0553452619
51320	1	1823446.3407320052	603152.7371516654
51321	4	1826107.2027038618	603226.1662167228
51322	4	1823589.3201206266	603288.5303466495
51323	1	1826189.5564666167	603308.7588497385
51324	3	1823370.5182454197	603489.4757576946
51325	3	1823937.4795618213	603635.1613001896
51326	3	1823565.9516226528	603761.8792035969
51327	1	1824636.3362482938	603772.557721705
51328	1	1823447.3002147444	603875.6850658304
51329	1	1823856.381179097	604041.8177776338
51330	3	1824012.881553694	602027.2533715788
51331	3	1828428.1979251467	602335.3621246101
51332	3	1826989.9627929193	602917.877916145
51333	1	1827088.0912669552	603080.8453356685
51334	3	1824111.684172562	603151.9595784928
51335	3	1829322.142211012	603481.3671655754
51336	2	1829333.4012732361	603484.9532855958
51337	1	1825658.0033039576	603562.9173223819
51338	3	1830671.4767305686	603547.7169921848
51339	3	1825290.6883743142	603645.9093271899
51340	3	1830230.237207604	603640.8269291135
51341	3	1826005.0594180913	603751.2278685789
51342	3	1825720.9508810183	603909.5221174087
51343	3	1826587.4050730038	603961.3218452571
51344	3	1825375.275028132	604000.4149185687
51345	1	1827034.7108446774	604023.201050331
51346	3	1827229.6991556347	604333.4898476762
51347	3	1826394.6742582493	604353.9575420185
51348	1	1826467.707761584	604467.1748130977
51349	3	1827368.0211747037	604489.7097818983
51350	3	1826975.6989081379	604538.9481225072
51351	3	1825948.7433246267	604570.5602625555
51352	1	1827223.6624975111	604611.9980529791
51353	1	1827601.8469102858	604697.1569168923
51354	3	1827454.038882012	604718.6260394481
51355	1	1826883.061366456	604892.8689844899
51356	1	1827481.6716918787	604986.4135158116
51357	3	1826126.7586725703	605037.0919359722
51358	3	1826507.985907493	605079.6306693602
51359	1	1826777.2179137897	605388.824512188
51360	3	1827237.6819588055	597055.1610351906
51361	3	1827095.6801678343	597061.6784423599
51362	3	1827274.0445460337	597351.66239158
51363	3	1827423.9940602765	597519.1101248801
51364	3	1826857.4026698584	597530.248458684
51365	3	1826883.710557208	597766.7347915991
51366	3	1827613.3212408363	597934.9947905395
51367	3	1826912.968001022	598001.3866410733
51368	4	1827417.5984100364	598028.4095590853
51369	4	1827556.6260218679	598080.5159026309
51370	1	1827686.4700658936	598130.4834298325
51371	2	1827511.0473780558	598199.773346754
51372	2	1826965.2630398334	598227.5534071155
51373	3	1827942.3843231695	598794.3104744875
51374	1	1820072.1636853956	599381.0739383405
51375	3	1819943.6853588067	599541.1752536393
51376	3	1818776.0528122818	599808.9224410785
51377	1	1820591.4022557593	601170.507276206
51378	3	1819203.5172775656	601859.8119252858
51379	3	1816262.125041827	600959.6064395576
51380	3	1818975.8656778822	601259.9823927802
51381	4	1818450.030856347	601299.8331151798
51382	3	1817539.3959959475	601418.1422130412
51383	1	1816314.9303445	601549.4125667316
51384	3	1820059.729819123	599783.7481163256
51385	3	1818218.8858275602	599802.7081646167
51386	1	1818062.8489517749	599838.4647252769
51387	1	1819583.3796245998	599900.8615546277
51388	1	1818561.4413508347	600132.1942505919
51389	3	1820191.9752940517	600128.1652051192
51390	3	1818277.6169247353	600173.343974895
51391	4	1819284.0669246349	600324.6703480951
51392	3	1818925.6616060329	600361.4658487666
51393	3	1820319.3609310084	600448.5822321755
51394	1	1818617.502801703	600502.4805957006
51395	3	1818332.3720051786	600519.2469499294
51396	1	1820015.2497124167	600514.572400207
51397	1	1819655.4000357112	600615.4345359934
51398	1	1818110.107803645	600791.2345551654
51399	3	1820445.3724462588	600790.120291391
51400	3	1818958.1870063802	600873.1158708647
51401	3	1819659.979290993	600873.1401147287
51402	3	1818393.910199313	600918.2624726878
51403	3	1815962.5509785356	600985.5727188427
51404	3	1818104.6901738239	601343.1236030569
51405	3	1818862.2338303672	601656.6279480371
51406	3	1818148.5007343811	601689.4473412376
51407	4	1817580.2395569026	601761.5684139032
51408	3	1819143.7306859444	601912.5397884689
51409	3	1815853.743496606	601952.9954113666
51410	3	1818192.9378851778	602042.6844242314
51411	1	1815748.9099146458	602102.0703680912
51412	4	1817623.4774022643	602110.4426288983
51413	1	1817286.1315764636	602152.973246872
51414	3	1815057.3824377835	602191.2727392847
51415	3	1814592.7840025388	602226.1368612241
51416	3	1816485.75910296	602248.1705207187
51417	3	1814281.1549945548	602263.4694845524
51418	4	1815371.0872856337	602266.4211554284
51419	3	1818244.6914422764	602437.7465051523
51420	4	1815646.3484986792	602457.1717528644
51421	3	1817675.5022274654	602499.3139141172
51422	3	1817296.945920828	602524.2219323505
51423	4	1814621.396791176	602599.8383102941
51424	3	1815254.5157683196	602656.544477296
51425	3	1817340.6270405867	602787.5477566137
51426	1	1816703.2627541784	602878.9763592541
51427	3	1816424.5907442342	602937.9546698147
51428	3	1815741.0343084503	602964.4866977729
51429	3	1815552.1012130128	603041.5653587601
51430	3	1817381.0494051757	603050.1626427406
51431	3	1815168.4880263596	603171.3671664726
51432	1	1817865.521929135	603197.9802348719
51433	4	1814667.2663401458	603214.7967483215
51434	1	1815972.3437678963	603349.8616793985
51435	4	1815823.3788132977	603376.1285900691
51436	3	1816985.5450351394	603396.597214573
51437	4	1814689.3361518	603526.6489705854
51438	1	1814424.100455709	603551.3568722835
51439	3	1817225.6487414157	603543.8638599562
51440	3	1815880.8510586307	603671.777912581
51441	4	1814712.2756027372	603835.2204187673
51442	1	1814519.7735156906	603851.5326524841
51443	3	1814736.6627865678	604137.9598462667
51444	1	1814533.2191573062	604154.694142189
51445	1	1817766.5788082595	604422.7111070588
51446	3	1822715.758823478	614751.719244486
51447	3	1823057.051103483	614757.282612761
51448	3	1823412.9719776153	614790.4427179445
51449	1	1823551.424987149	614801.3978212097
51450	1	1823892.9420097712	614852.1092641571
51451	3	1824336.7694048416	614901.2228328792
51452	1	1823110.7415737992	615143.2455572383
51453	3	1824434.69248462	615206.1538728226
51454	3	1824419.886960916	615558.6057921305
51455	3	1845522.265704768	592706.501281828
51456	1	1828599.4004734447	620795.0202550166
51457	1	1840175.0473113137	669769.7416852915
51458	3	1861669.4120411244	680315.8590942179
51459	4	1863178.0959640157	680665.6212744091
51460	3	1864099.8515466668	680837.7418765577
51461	3	1821017.5987966284	684833.9186925502
51462	3	1820388.3597185172	685008.6051016105
51463	3	1819682.9408506851	685111.2528877697
51464	1	1820637.3451749568	685527.1852140714
51465	3	1821098.0554980417	685627.1259905006
51466	1	1820245.304876896	685644.9621290313
51467	3	1818805.8101559498	685721.1947039597
51468	3	1819474.6663450778	686196.8180473197
51469	4	1820402.0597631808	686241.5558965816
51470	1	1819495.8959107983	686366.3536423508
51471	1	1821214.6702160048	686396.4865395178
51472	1	1820436.2033908493	686514.4148184583
51473	3	1819027.951769277	686577.3707230602
51474	1	1819201.3738930149	686685.3229631139
51475	1	1819039.277717713	687055.6680295226
51476	3	1818881.6047980443	687083.4241538082
51477	1	1818908.356182648	687293.3399102542
51478	1	1830729.7392244893	690073.6943002901
51479	1	1831238.5971842275	690397.4551946775
51480	3	1829515.8395721368	690651.0657250161
51481	1	1828764.408359878	690670.3475884402
51482	3	1830451.8060345396	690672.0574953344
51483	3	1830901.5392107114	690968.7919392942
51484	1	1829831.5888229238	691113.3418956882
51485	3	1830398.8433773392	691130.2808247193
51486	1	1828898.5570391896	691818.2645070113
51487	1	1831237.2462170024	691850.0055918429
51488	1	1829637.7669272553	692207.5048954182
51489	1	1830568.807369143	692319.1715214807
51490	1	1829233.1353080673	692454.8217982822
51491	1	1824476.808615938	692452.3158334884
51492	3	1830043.32499056	692459.2970432913
51493	1	1828771.7152938105	692484.3553546034
51494	3	1829788.0829341118	692555.1746748908
51495	1	1824183.363388223	692572.0968196028
51496	3	1829364.2819646683	692679.5341762458
51497	4	1824551.8072825144	692765.3861151614
51498	3	1830353.187170292	692806.568946435
51499	4	1824291.945482744	692876.9895352806
51500	1	1830458.140044574	692921.4695925416
51501	3	1824358.5010426233	693034.6535005398
51502	1	1829948.4128736868	693023.6607542761
51503	3	1824657.9301013672	693110.3376753241
51504	4	1828934.5287180252	693096.9863632078
51505	3	1824443.5978780217	693125.6044678503
51506	1	1829454.5071183846	693225.8975913384
51507	1	1828808.0865307383	693539.915018592
51508	3	1805048.0121994563	681304.2133923738
51509	1	1805702.436418162	681777.7792815301
51510	1	1805886.8063548843	681877.2167995137
51511	3	1805780.4278581277	681900.3868981729
51512	1	1806371.7730632052	681915.9907592776
51513	1	1805582.944536875	682039.1095604667
51514	3	1805652.714856617	682064.1991351066
51515	1	1807060.0012838703	682057.0244593763
51516	3	1806509.5775069874	682077.5814202192
51517	3	1806925.5687869336	682128.4011632195
51518	1	1805919.3876842607	682266.561637901
51519	1	1808605.7500423877	682279.227716323
51520	3	1805759.2851997148	682284.5737090096
51521	3	1807981.6521707221	682314.3624767162
51522	3	1806997.7820729609	682326.7657909127
51523	1	1818649.083759547	682294.8895629117
51524	3	1808525.2251294206	682389.2513138653
51525	1	1806748.4832169076	682433.0063182838
51526	3	1819110.467808344	682456.6827144943
51527	3	1818619.4652519738	682443.209361507
51528	3	1807339.3041070171	682726.7634071654
51529	1	1808258.7449948364	682749.677490056
51530	4	1807044.3952869324	682801.2200572491
51531	1	1818750.4987141734	682735.2212006026
51532	3	1818664.1026317368	682801.197430543
51533	3	1806369.24409656	682936.7877578245
51534	3	1805900.7829784635	682944.5187576762
51535	3	1807830.566302008	682998.5156249705
51536	3	1805015.8088462772	683068.1949284214
51537	4	1818699.3826549307	683004.8793059255
51538	3	1818091.1149826394	683076.1179266946
51539	3	1808184.8308438275	683146.5330661568
51540	1	1817211.263915783	683172.4540680075
51541	3	1808358.7751261643	683231.1184115969
51542	3	1808739.9476186496	683231.1910338677
51543	1	1819181.6867809852	683220.8077360389
51544	3	1817327.618964271	683250.8423195775
51545	3	1818085.0613991825	683329.8885889013
51546	1	1808282.3415465492	683386.6257637801
51547	1	1818183.9355834313	683394.5376609857
51548	1	1807851.08013652	683450.909839733
51549	3	1807173.940640191	683492.5461843807
51550	1	1817621.5491489344	683436.7878761336
51551	1	1819224.6523288225	683485.2460098501
51552	1	1818922.5353956653	683539.2320269974
51553	3	1819019.3230468563	683600.254319748
51554	1	1808795.7497489501	683665.5524568226
51555	1	1818460.4039526598	683627.9084751242
51556	3	1817280.6826783381	683639.887931428
51557	1	1817416.4089735914	683643.1818710043
51558	3	1818269.970336099	683656.5661286372
51559	3	1805564.05431739	683762.9711688255
51560	4	1819034.6821951214	683831.707260074
51561	4	1807439.8526793355	683933.0128551719
51562	3	1817148.0737049915	683893.5939707804
51563	1	1817427.7920206322	683958.0211185684
51564	1	1807358.8870510308	684068.1615012703
51565	3	1818392.760898842	684009.0509464634
51566	1	1808395.7282853825	684095.8854158317
51567	3	1817755.9218483807	684141.240859563
51568	1	1819188.246289532	684146.9035873333
51569	3	1817058.1523230458	684186.0295529232
51570	3	1817508.716023379	684200.7798176529
51571	3	1818410.0782721587	684219.0148206336
51572	1	1818171.1054008282	684273.4086798949
51573	1	1818611.9583726993	684293.3233449555
51574	3	1807802.4155027342	684407.5283033048
51575	3	1808464.9835116684	684455.1785037613
51576	1	1808694.9957765995	684544.1877736547
51577	3	1817046.7351500455	684540.3052777118
51578	1	1819494.1414158342	684540.3119556919
51579	1	1807523.265425181	684659.9109072926
51580	1	1817677.8779793316	684675.3384508359
51581	3	1818490.5397348143	684715.1540152804
51582	1	1818842.593106092	684679.1067180039
51583	3	1818179.180197176	684747.7172988313
51584	3	1818019.8251135251	684851.2081624755
51585	3	1817361.6350014715	684958.399137023
51586	1	1818423.693556392	685192.4005351835
51587	3	1817433.7300877192	685261.9995846971
51588	1	1817915.7614857785	685261.3015877027
51589	1	1817659.307907816	685299.4089203842
51590	1	1817396.1482451225	685352.4794911356
51591	2	1819196.0401863346	687422.1789991694
51592	3	1818567.9179504644	687514.989683179
51593	1	1818298.1218589216	687649.6329668268
51594	3	1819209.3257631564	687652.5512916369
51595	3	1818351.7486247474	687751.6508975825
51596	3	1818377.4904895197	687766.8069498967
51597	1	1819190.1708927709	687770.2371713817
51598	3	1818233.4456121013	687805.0531184553
51599	1	1819154.8656713434	687845.0492054273
51600	3	1803644.718498099	681707.1802077689
51601	4	1803562.2773599518	681995.2467703534
51602	3	1803864.3924086143	682046.3091262149
51603	4	1804914.419175846	682200.5209664886
51604	3	1804505.1749178516	682247.2559957706
51605	4	1804292.592741061	682427.2104552238
51606	4	1803879.321100865	683008.7601052941
51607	3	1803639.891735943	683238.7468656073
51608	3	1803392.5163030108	683368.3044970136
51609	1	1804726.4133241654	683488.8514598832
51610	3	1802176.5788468143	683753.1630329078
51611	3	1803526.2684758834	683748.3317848574
51612	3	1802709.7484628432	683765.0224035205
51613	4	1803890.1925602455	683828.8930236879
51614	1	1804006.7084413709	683877.7391860462
51615	1	1803308.9920802067	684239.2158136456
51616	1	1801367.7285197666	685349.4437750826
51617	1	1804267.2956584368	681454.9895238733
51618	1	1804569.5101305828	681522.8047691752
51619	1	1804774.8538492415	681729.8734849276
51620	3	1804398.7450418978	681741.8378090344
51621	1	1802714.8000167746	681818.8057303345
51622	3	1802991.401114913	681896.2167302186
51623	4	1802758.8673900135	681940.1438799945
51624	3	1803261.8918172242	681937.2608132279
51625	3	1804230.641958158	681961.5848558258
51626	3	1802485.9177357445	682087.3300998203
51627	3	1804027.395966506	682174.9802799012
51628	1	1802888.7781109738	682316.5494756299
51629	2	1803823.8889075096	682445.53380254
51630	4	1803632.7841553222	682459.0019242141
51631	3	1804453.0652770624	682578.4692360535
51632	1	1803388.8471245	682623.4882045771
51633	3	1803028.3991093927	682637.565175777
51634	3	1804098.197506467	682691.8855466241
51635	3	1803713.7349151636	682737.0345801868
51636	1	1804746.8344107803	682823.9884780013
51637	3	1802693.1612779922	682828.7920565746
51638	3	1804617.7871754633	682854.9364307687
51639	1	1804293.3080415342	682916.1194051189
51640	1	1803435.0255018568	682959.9662842953
51641	1	1802766.1052601656	682995.4701931886
51642	1	1803120.6546426935	683085.5407507542
51643	1	1804815.4983992877	683174.5389839144
51644	4	1804670.9321215812	683173.9027373496
51645	3	1804354.0461655569	683220.8442013611
51646	3	1804013.8757426403	683271.5622484289
51647	1	1803713.5168931503	683370.8391834472
51648	1	1804399.811877943	683538.7599283898
51649	1	1802634.7028185988	681126.4876911265
51650	3	1802656.5623049957	681233.7554451645
51651	3	1802845.9776326797	681233.032189812
51652	1	1803172.319887908	681288.3168858252
51653	3	1802429.7927166494	681306.047613125
51654	3	1803108.6516330326	681350.5691764902
51655	1	1803489.4860379458	681390.2554790288
51656	1	1803954.3501750412	681420.0026468291
51657	3	1803355.3991476027	681572.6806029129
51658	4	1801959.0975638786	681698.2870673448
51659	1	1801494.6859952298	681797.4414712389
51660	3	1801812.372497007	681938.3115326511
51661	1	1801591.726175526	682251.9371645006
51662	4	1802149.8464840727	682288.0331659492
51663	4	1801912.5885022043	682432.8349969456
51664	1	1802385.597955639	682855.3150184707
51665	1	1802065.6292987862	682981.6612786233
51666	1	1802730.8158079875	683375.008388645
51667	3	1803092.0949581766	683507.6333111556
51668	1	1802154.4257434355	683594.9307065271
51669	3	1802900.8704426722	683653.2556372902
51670	3	1802423.0444994064	683774.6791592558
51671	1	1802290.2125079553	684223.2200553569
51672	3	1800336.1209304098	684238.9041756401
51673	1	1802654.5840656974	684279.3720770587
51674	1	1802988.0211982767	684291.6564486246
51675	3	1799445.2091395636	684345.6759798521
51676	1	1801699.2298525446	684415.9322726732
51677	3	1802226.3931301762	684770.0207135931
51678	1	1801465.221006827	684914.9363278847
51679	3	1801973.3902639295	685096.9362471818
51680	3	1800076.8725580373	681216.2873012937
51681	1	1799293.5984201613	682034.508382696
51682	4	1799599.6146827803	682145.934868047
51683	4	1800370.293979344	682558.6332452645
51684	3	1799036.4258835039	682654.8943312565
51685	3	1800471.7832650098	682811.7823080362
51686	1	1800656.0683648249	682843.838599745
51687	1	1800382.4846719617	682929.5248618879
51688	4	1801276.15866638	683138.758063518
51689	3	1801492.4719920892	683964.982322435
51690	1	1800183.2535180377	681092.6196747528
51691	1	1799504.0706369402	681196.3351852432
51692	3	1799605.7728314542	681282.0188783912
51693	3	1799549.3676632203	681474.9288821018
51694	1	1799930.8742910435	681528.0340197977
51695	1	1800408.1038639138	681806.2949502423
51696	4	1800286.0800674239	681827.3921241764
51697	1	1799915.620012764	681846.2988182446
51698	1	1798793.7525279773	682025.7924500124
51699	3	1800318.7015343818	682109.337373364
51700	1	1799003.551451505	682130.8614432043
51701	4	1798814.7343628635	682182.2087724286
51702	1	1797822.8204952446	682281.9789234739
51703	3	1799824.9999291692	682293.5119870853
51704	1	1798129.3576766327	682331.1349568053
51705	1	1799227.895861391	682351.9772581566
51706	1	1800905.5168466866	682361.1212322232
51707	3	1798899.2340675623	682403.416144686
51708	1	1801260.4867068601	682470.4609565053
51709	1	1798627.098577087	682484.3779141069
51710	4	1799316.3735740667	682497.4410220111
51711	3	1797913.9918829198	682582.506030552
51712	3	1800825.6429133723	682578.1921124695
51713	1	1799675.8902972473	682626.7571760245
51714	1	1798376.654514073	682641.3000264904
51715	1	1797125.547121355	682662.1684702226
51716	1	1797551.663937172	682677.4806801147
51717	3	1797686.527553926	682782.9839216158
51718	3	1798244.8778394903	682808.809780702
51719	3	1800996.33108651	682809.0984807612
51720	3	1798391.607923199	682825.783180957
51721	1	1800031.314300015	682864.2232762561
51722	3	1797581.7547992966	682876.4356689826
51723	3	1799146.0205482177	682879.5956688023
51724	1	1801331.1200035512	682898.8976947886
51725	3	1801063.9804090497	682925.9288208227
51726	1	1797047.1225371864	683019.0350948224
51727	3	1797248.3917181361	683029.1260439182
51728	1	1797980.1134335718	683037.9009503649
51729	3	1798212.3525312312	683046.7235896684
51730	3	1799205.4610785537	683054.3531500234
51731	1	1800921.2160682809	683032.6943907224
51732	1	1797620.0046363485	683108.1065709821
51733	3	1799587.276624926	683113.2766198374
51734	1	1798210.5441813327	683140.2940738248
51735	1	1798582.8595705747	683138.8286707908
51736	3	1798961.1458151955	683199.5848657946
51737	3	1799217.6812978953	683226.4752233624
51738	1	1798935.924117208	683325.6928874421
51739	3	1799224.161656234	683375.6960778268
51740	1	1799460.0208909186	683398.7053060235
51741	3	1800382.8885830408	683404.2382996121
51742	1	1798591.8572994757	683464.5969063371
51743	1	1798874.2667895851	683627.4851850144
51744	3	1800056.1136705033	683625.662602085
51745	1	1801136.800922822	683629.5712527172
51746	1	1798480.9513430796	683718.9899165211
51747	3	1798576.4647926202	683756.6524696626
51748	4	1799236.013724029	683786.9986298414
51749	3	1798868.1511098112	683791.705912665
51750	1	1799833.0293972997	683970.988499723
51751	3	1801236.8832945218	683998.1338952207
51752	4	1800960.9966821764	684041.2347570767
51753	1	1800989.003332454	684190.3311427123
51754	4	1799852.402824591	684206.7772329357
51755	3	1799369.9119487181	684233.2626405938
51756	1	1800324.4665094959	684365.2960826311
51757	3	1798996.7169231086	684383.9821131153
51758	1	1799830.4706175625	684391.4767823365
51759	3	1798850.1677925666	684798.0354932259
51760	4	1798940.251933343	685017.0262950676
51761	3	1799707.770263264	686918.6772986256
51762	1	1793072.152565223	686603.6552431795
51763	3	1792942.4338379577	686616.4573520323
51764	2	1792489.2009085983	686644.3363528751
51765	3	1792981.8791685002	686796.785015221
51766	3	1793011.185465547	686862.1353907185
51767	3	1793059.2323193897	686953.2192725954
51768	3	1792218.62028299	687212.0811977554
51769	4	1793236.9123197775	687406.4713245134
51770	1	1793004.6748911464	687441.0105274946
51771	1	1793997.3639824726	687452.4671668529
51772	4	1793281.0743385495	687683.971575077
51773	1	1793044.414546576	687718.5373213319
51774	1	1793954.641165988	687802.2111311404
51775	4	1793326.1314880864	687963.2867554557
51776	1	1793097.76177092	688002.5344019401
51777	1	1793826.5380362163	688178.6831946158
51778	4	1793370.903876265	688244.4240287988
51779	1	1793136.3376587967	688282.9808886136
51780	4	1793414.169706028	688520.4738957153
51781	3	1794012.8385442554	688548.5212217794
51782	1	1793187.6005878474	688564.0785281404
51783	1	1793638.3873649132	688770.3078940707
51784	4	1793457.793714267	688807.0791014126
51785	1	1793225.8666985	688842.342842004
51786	1	1793372.7795683471	689137.0581840993
51787	3	1793480.8502387414	689155.6972945941
51788	1	1793075.2116710881	689437.0204073233
51789	1	1793564.929704188	689450.0665986339
51790	4	1793436.360114704	689504.3611171992
51791	1	1793635.5368564525	689760.5359366185
51792	3	1793525.3936110183	689788.8710369848
51793	3	1793573.3138601459	690103.4823645337
51794	3	1793671.7708644965	690337.3330193728
51795	1	1793404.485816578	690425.2325848914
51796	1	1793020.7675387894	690476.3452389666
51797	1	1793517.9355608097	686611.8712417434
51798	3	1794150.692274	686904.7414793284
51799	3	1793151.4528506997	687129.2220081824
51800	3	1797596.8832266284	686428.7115968679
51801	3	1796224.988911412	686943.2552220096
51802	2	1797425.337873797	687497.8419453871
51803	3	1797283.166552902	687947.1911651541
51804	3	1796905.6621417734	687958.5338182711
51805	3	1797704.453630028	688006.9476709266
51806	3	1797407.4675118765	688215.4852712924
51807	3	1798262.1572449822	688340.3972896615
51808	2	1797257.4151089771	688379.8323349671
51809	3	1797748.1049769772	688754.0790050279
51810	2	1798034.3896814906	688781.8748753548
51811	1	1799505.965418883	690742.3569319502
51812	3	1799436.2433147551	690974.6638596193
51813	1	1798392.7576221323	692682.3570428462
51814	3	1798134.452980278	692741.4002393783
51815	3	1798142.2669717665	692766.1094332311
51816	3	1798143.7694956544	692770.8331987981
51817	4	1797596.6217902347	692910.9501303305
51818	3	1800590.4588652223	692004.0078063391
51819	1	1802325.2005938098	692759.9261349279
51820	4	1800363.5386301526	693047.599694323
51821	3	1799003.519129464	693128.0000702043
51822	3	1798687.5730918944	693414.9074568026
51823	3	1798403.5313520504	693459.5377928684
51824	1	1800929.922586219	693526.6703886045
51825	1	1798267.814718128	693700.6102692989
51826	1	1801913.9809268094	693766.3427225389
51827	1	1800268.985674505	690436.4681019294
51828	3	1800188.6874399087	690576.0025208113
51829	3	1800327.9660513622	691092.8670457375
51830	1	1800498.7913258686	691304.4763964954
51831	1	1800885.3800693464	691442.7514965514
51832	1	1800490.3710739887	691682.0434093584
51833	3	1800958.1445518965	691834.4089876805
51834	1	1801100.272185047	691981.3879612288
51835	3	1800644.2578607348	692379.7568986833
51836	1	1800501.8909062003	692394.4190289982
51837	1	1790844.774550103	686525.536173509
51838	1	1790482.8606821182	686532.4981977982
51839	3	1790888.5883922665	686694.5486860841
51840	1	1791593.965317326	686847.4861438462
51841	3	1792212.973217469	686866.9986045328
51842	4	1790459.9402235732	686881.7611777389
51843	1	1791969.532236737	687096.0159125393
51844	1	1791226.7798528888	687148.2575951427
51845	1	1791743.7156029178	687167.6588395964
51846	3	1790891.6679030466	687195.0952204844
51847	3	1790582.8254798201	687244.323166927
51848	1	1790949.738294762	687236.2394498319
51849	1	1790528.7039925212	687317.4663177686
51850	4	1791405.382330011	687362.6776288042
51851	3	1792226.2367111973	687396.6068355284
51852	4	1791993.3147089474	687415.5043108254
51853	3	1791611.6776208028	687427.3054726891
51854	1	1791973.8130031247	687603.1081205487
51855	1	1791639.0090749953	687651.391419515
51856	1	1791380.8672078315	687694.1114819834
51857	3	1793947.55449291	691118.0041861444
51858	1	1795413.4877915874	692995.6771510736
51859	4	1795204.6087298314	693032.9713823219
51860	1	1794463.1169038983	693122.9844499348
51861	1	1794291.3315709496	680096.5889751951
51862	1	1794413.2236285522	680102.042623853
51863	1	1794049.1962909487	680114.4328501645
51864	2	1794590.3409183463	680164.6833060448
51865	3	1794558.8978498843	680283.9155579609
51866	3	1794094.5791804523	680300.5499938107
51867	3	1794220.7482670613	680330.3680420793
51868	1	1795145.4053952894	680567.984412771
51869	3	1794582.218928836	680922.6750339067
51870	3	1794309.0139089532	680973.4680465361
51871	3	1793951.9194438285	681154.7349697866
51872	1	1794713.3764395427	681242.609593884
51873	3	1794616.3292928678	681246.4702635915
51874	2	1793718.0868611136	685320.4757467669
51875	1	1792756.3427842099	685364.5391001733
51876	1	1789424.0418825704	681714.332599866
51877	1	1789222.2956676509	681867.0277834629
51878	3	1788433.1639748628	681930.9137822596
51879	3	1789490.318699972	681934.8977221969
51880	3	1788654.2515955498	681994.7001578814
51881	1	1788969.5170208886	681973.4437349312
51882	3	1789121.9197896596	682284.4842938329
51883	3	1788824.4288675596	682364.2399467595
51884	2	1788102.4870783002	682649.421430832
51885	3	1788429.4143001835	682654.297548928
51886	3	1781465.2716744996	691324.6963777107
51887	2	1788867.952117997	691633.3540894878
51888	1	1781778.6639399268	691805.3972194022
