PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
31223	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31224	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31225	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31226	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31227	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31228	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31229	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31230	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31231	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31232	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31233	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31234	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31235	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31236	5.696467	-523.064489	-4.605170	0.000000	0.000000	-32.929337
31237	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31238	0.008925	1.247557	-5.703782	0.000000	0.000000	-194.803435
31239	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31240	6.844472	-76.677292	-5.703782	0.000000	0.000000	-194.803435
31241	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31242	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31243	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31244	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31245	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31246	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31247	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31248	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31249	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31250	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31251	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31252	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31253	0.000000	-131.432732	-5.703782	0.000000	0.000000	-194.803435
31254	7.419836	-72.074380	-5.703782	0.000000	0.000000	-194.803435
31255	0.019379	2.976632	-6.684612	0.000000	-4.605170	-85.272605
31256	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31257	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31258	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31259	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31260	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31261	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31262	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31263	0.012609	2.750366	-6.684612	0.000000	-4.605170	-85.272605
31264	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31265	-0.053180	2.732852	-6.684612	0.000000	-4.605170	-85.272605
31266	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31267	6.275431	-127.235945	-6.684612	0.000000	-4.605170	-85.272605
31268	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31269	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31270	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31271	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31272	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31273	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31274	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31275	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31276	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31277	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31278	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31279	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31280	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31281	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31282	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31283	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31284	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31285	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31286	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31287	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31288	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31289	0.000000	-133.829162	-5.703782	0.000000	-4.605170	-500.178378
31290	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31291	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31292	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31293	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31294	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31295	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31296	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31297	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31298	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31299	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31300	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31301	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31302	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31303	0.000000	-66.575723	-5.703782	0.000000	-4.605170	-55.262040
31304	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31305	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31306	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31307	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31308	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31309	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31310	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31311	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31312	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31313	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31314	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31315	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31316	5.003320	-28.881877	-5.703782	0.000000	0.000000	-81.583726
31317	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31318	6.325075	-144.971693	-7.377759	0.000000	-5.991465	-478.776543
31319	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31320	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31321	6.612757	-142.670237	-7.377759	0.000000	-5.991465	-478.776543
31322	7.218893	-137.821149	-7.377759	0.000000	-5.991465	-478.776543
31323	0.000000	-9.003574	-7.377759	0.000000	-5.991465	-478.776543
31324	-0.025335	0.344321	-7.377759	0.000000	-5.991465	-478.776543
31325	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31326	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31327	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31328	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31329	0.000000	-8.968984	-7.377759	0.000000	-5.991465	-478.776543
31330	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31331	-0.359537	-0.401588	-7.377759	0.000000	-5.991465	-478.776543
31332	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31333	0.000000	-204.782297	-7.377759	0.000000	-5.991465	-478.776543
31334	0.000000	-9.586943	-7.377759	0.000000	-5.991465	-478.776543
31335	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31336	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31337	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31338	6.458607	-227.002649	-7.549609	0.000000	0.000000	-239.204873
31339	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31340	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31341	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31342	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31343	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31344	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31345	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31346	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31347	1.508597	24.909577	-7.549609	0.000000	0.000000	-239.204873
31348	7.064743	-222.153564	-7.549609	0.000000	0.000000	-239.204873
31349	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31350	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31351	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31352	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31353	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31354	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31355	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31356	1.508597	-253.926657	-7.549609	0.000000	0.000000	-239.204873
31357	0.012464	2.038428	-7.600902	0.000000	-4.605170	-262.494690
31358	0.000000	0.000000	-7.600902	0.000000	-4.605170	-262.494690
31359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31367	0.000000	-43.525971	-8.131531	0.000000	0.000000	-33.020092
31368	-0.005745	-0.746275	-8.131531	0.000000	0.000000	-33.020092
31369	0.000000	-43.525971	-8.131531	0.000000	0.000000	-33.020092
31370	0.038789	0.365896	-8.131531	0.000000	0.000000	-33.020092
31371	0.297194	-0.026814	0.000000	0.000000	0.000000	-18.420680
31372	-0.053278	0.901726	0.000000	0.000000	0.000000	-18.420680
31373	0.024525	-1.609541	0.000000	0.000000	-5.703782	-17.399029
31374	0.000000	-58.769954	-5.991465	0.000000	0.000000	-278.389642
31375	0.000000	-58.769954	-5.991465	0.000000	0.000000	-278.389642
31376	-3.582866	-364.511040	-6.214608	0.000000	0.000000	-27.938505
31377	-3.582866	-364.511040	-6.214608	0.000000	0.000000	-27.938505
31378	-3.582866	-1.681119	-6.214608	0.000000	0.000000	-27.938505
31379	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31380	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31381	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31382	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31383	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31384	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31385	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31386	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31387	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31388	-0.037853	-1.511442	-6.396930	0.000000	-5.298317	-393.542606
31389	0.010938	0.913052	-6.396930	0.000000	-5.298317	-393.542606
31390	0.018906	2.132205	-6.396930	0.000000	-5.298317	-393.542606
31391	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31392	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31393	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31394	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31395	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31396	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31397	-0.139013	1.340234	-9.071078	0.000000	-4.605170	-432.216548
31398	1.058040	1.203986	-9.071078	0.000000	-4.605170	-432.216548
31399	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31400	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31401	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31402	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31403	-0.328255	-1.060049	-9.071078	0.000000	-4.605170	-432.216548
31404	-0.328255	-689.977752	-9.071078	0.000000	-4.605170	-432.216548
31405	0.398149	-189.777216	-6.802395	0.000000	-4.605170	-56.360652
31406	0.398149	-189.777216	-6.802395	0.000000	-4.605170	-56.360652
31407	0.398149	-0.051729	-6.802395	0.000000	-4.605170	-56.360652
31408	0.398149	-189.777216	-6.802395	0.000000	-4.605170	-56.360652
31409	0.398149	-189.777216	-6.802395	0.000000	-4.605170	-56.360652
31410	0.398149	-0.238834	-6.802395	0.000000	-4.605170	-56.360652
31411	0.398149	-0.980808	-6.802395	0.000000	-4.605170	-56.360652
31412	0.398149	-189.777216	-6.802395	0.000000	-4.605170	-56.360652
31413	0.398149	-189.777216	-6.802395	0.000000	-4.605170	-56.360652
31414	0.398149	-189.777216	-6.802395	0.000000	-4.605170	-56.360652
31415	0.398149	-189.777216	-6.802395	0.000000	-4.605170	-56.360652
31416	-0.030776	0.626376	-7.696213	0.000000	0.000000	-285.520540
31417	0.018891	1.425794	-7.696213	0.000000	0.000000	-285.520540
31418	6.893739	-452.549191	-7.696213	0.000000	0.000000	-285.520540
31419	0.000000	2.092901	-7.696213	0.000000	0.000000	-285.520540
31420	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31421	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31422	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31423	0.000000	-14.584154	-6.907755	0.000000	0.000000	-289.679423
31424	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31425	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31426	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31427	6.764308	-614.039815	-6.907755	0.000000	0.000000	-289.679423
31428	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31429	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31430	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31431	0.000000	-681.969453	-6.907755	0.000000	0.000000	-289.679423
31432	6.612758	-153.125449	-4.605170	0.000000	0.000000	-172.470731
31433	5.408785	-162.757233	-4.605170	0.000000	0.000000	-172.470731
31434	5.408785	-162.757233	-4.605170	0.000000	0.000000	-172.470731
31435	5.408785	-162.757233	-4.605170	0.000000	0.000000	-172.470731
31436	5.408785	-162.757233	-4.605170	0.000000	0.000000	-172.470731
31437	5.408785	-162.757233	-4.605170	0.000000	0.000000	-172.470731
31438	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31439	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31440	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31441	7.082761	-183.689105	-6.396930	0.000000	0.000000	-34.538775
31442	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31443	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31444	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31445	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31446	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31447	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31448	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31449	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31450	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31451	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31452	5.696467	-194.779457	-6.396930	0.000000	0.000000	-34.538775
31453	-0.018939	0.329663	-6.214608	0.000000	-4.605170	-608.275779
31454	0.000000	-4.605170	-8.779557	0.000000	-5.298317	-232.163588
31455	0.000000	-4.605170	-8.779557	0.000000	-5.298317	-232.163588
31456	-0.010261	0.948571	-8.779557	0.000000	-5.298317	-232.163588
31457	-0.294998	-1.266576	-8.779557	0.000000	-5.298317	-232.163588
31458	-4.605170	-662.709831	-9.082507	0.000000	0.000000	-271.664208
31459	-4.605170	-662.709831	-9.082507	0.000000	0.000000	-271.664208
31460	9.951383	-560.073253	-9.082507	0.000000	0.000000	-271.664208
31461	-4.605170	-662.709831	-9.082507	0.000000	0.000000	-271.664208
31462	-4.605170	-22.994942	-9.082507	0.000000	0.000000	-271.664208
31463	9.102267	-566.866181	-9.082507	0.000000	0.000000	-271.664208
31464	0.027454	0.704490	-9.082507	0.000000	0.000000	-271.664208
31465	0.115148	1.181572	-7.438384	0.000000	0.000000	-20.212439
31466	0.000000	-43.367750	-5.703782	0.000000	-4.605170	-505.229836
31467	0.000000	-43.367750	-5.703782	0.000000	-4.605170	-505.229836
31468	0.621293	-0.521599	-5.703782	0.000000	-4.605170	-505.229836
31469	0.000000	-43.367750	-5.703782	0.000000	-4.605170	-505.229836
31470	0.000000	-43.367750	-5.703782	0.000000	-4.605170	-505.229836
31471	6.235463	-693.902371	-7.824046	0.000000	-4.605170	-330.145124
31472	6.235463	50.179880	-7.824046	0.000000	-4.605170	-330.145124
31473	6.235463	-693.902371	-7.824046	0.000000	-4.605170	-330.145124
31474	6.235463	-693.902371	-7.824046	0.000000	-4.605170	-330.145124
31475	6.235463	-693.902371	-7.824046	0.000000	-4.605170	-330.145124
31476	6.235463	-693.902371	-7.824046	0.000000	-4.605170	-330.145124
31477	7.334076	-685.113473	-7.824046	0.000000	-4.605170	-330.145124
31478	6.235463	-693.902371	-7.824046	0.000000	-4.605170	-330.145124
31479	6.235463	-693.902371	-7.824046	0.000000	-4.605170	-330.145124
31480	6.235463	-693.902371	-7.824046	0.000000	-4.605170	-330.145124
31481	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31482	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31483	6.988259	-155.216566	-8.389360	0.000000	-6.214608	-372.062073
31484	0.107699	1.611116	-8.389360	0.000000	-6.214608	-372.062073
31485	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31486	0.376919	2.444785	-8.389360	0.000000	-6.214608	-372.062073
31487	-0.155885	1.875347	-8.389360	0.000000	-6.214608	-372.062073
31488	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31489	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31490	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31491	6.441715	-159.588915	-8.389360	0.000000	-6.214608	-372.062073
31492	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31493	7.221874	-153.347646	-8.389360	0.000000	-6.214608	-372.062073
31494	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31495	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31496	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31497	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31498	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31499	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31500	-0.045717	1.999338	-8.389360	0.000000	-6.214608	-372.062073
31501	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31502	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31503	0.026436	1.923844	-8.389360	0.000000	-6.214608	-372.062073
31504	-0.145190	2.316066	-8.389360	0.000000	-6.214608	-372.062073
31505	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31506	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31507	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31508	5.835579	49.068416	-8.389360	0.000000	-6.214608	-372.062073
31509	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31510	6.241045	-161.194278	-8.389360	0.000000	-6.214608	-372.062073
31511	5.835579	-164.438000	-8.389360	0.000000	-6.214608	-372.062073
31512	5.835579	49.131146	-8.389360	0.000000	-6.214608	-372.062073
31513	0.131797	1.871231	-8.389360	0.000000	-6.214608	-372.062073
31514	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31515	-0.140847	1.937312	-7.495542	0.000000	-5.703782	-489.946389
31516	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31517	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31518	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31519	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31520	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31521	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31522	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31523	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31524	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31525	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31526	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31527	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31528	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31529	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31530	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31531	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31532	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31533	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31534	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31535	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31536	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31537	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31538	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31539	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31540	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31541	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31542	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31543	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31544	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31545	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31546	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31547	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31548	0.398150	-14.360353	-7.495542	0.000000	-5.703782	-489.946389
31549	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31550	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31551	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31552	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31553	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31554	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31555	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31556	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31557	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31558	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31559	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31560	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31561	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31562	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31563	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31564	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31565	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31566	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31567	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31568	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31569	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31570	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31571	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31572	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31573	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31574	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31575	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31576	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31577	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31578	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31579	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31580	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31581	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31582	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31583	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31584	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31585	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31586	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31587	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31588	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31589	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31590	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31591	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31592	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31593	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31594	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31595	5.609454	-616.172300	-6.802395	0.000000	-4.605170	-50.210582
31596	6.612758	-410.150660	-5.703782	0.000000	-4.605170	-15.607269
31597	0.000000	-463.052388	-5.703782	0.000000	-4.605170	-15.607269
31598	0.000000	-463.052388	-5.703782	0.000000	-4.605170	-15.607269
31599	0.000000	-463.052388	-5.703782	0.000000	-4.605170	-15.607269
31600	0.000000	-463.052388	-5.703782	0.000000	-4.605170	-15.607269
31601	0.000000	-463.052388	-5.703782	0.000000	-4.605170	-15.607269
31602	0.000000	-463.052388	-5.703782	0.000000	-4.605170	-15.607269
